image_name,eye,noCircles,TP,FN,FP,TPFN
PICTURES/Test_set_easy/001Easy.jpg,0,False,61.57034869544014,38.42965130455986,0.41453304072177516,100.0
PICTURES/Test_set_easy/001Easy.jpg,1,False,85.0808003078107,14.919199692189302,0.7887649095806079,100.0
PICTURES/Test_set_easy/002Easy.jpg,0,False,92.10117738387889,7.898822616121103,5.330573165998189,100.0
PICTURES/Test_set_easy/002Easy.jpg,1,False,89.91774675972084,10.082253240279163,8.219092721834496,100.0
PICTURES/Test_set_easy/003Easy.jpg,0,False,89.62452385271177,10.375476147288227,0.10157808815526936,100.0
PICTURES/Test_set_easy/003Easy.jpg,1,False,89.63718467767052,10.362815322329492,14.711149174711927,100.00000000000001
PICTURES/Test_set_easy/004Easy.jpg,0,False,82.39136848316264,17.60863151683736,0.0,100.0
PICTURES/Test_set_easy/004Easy.jpg,1,False,57.88827273065614,42.11172726934385,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,0,False,73.71512721917696,26.284872780823036,0.0,100.0
PICTURES/Test_set_easy/005Easy.jpg,1,False,67.19857554688825,32.80142445311175,0.0,100.0
PICTURES/Test_set_easy/006Easy.jpg,0,False,99.27122034867105,0.7287796513289512,17.647899399828525,100.0
PICTURES/Test_set_easy/006Easy.jpg,1,False,94.84390134863274,5.15609865136726,27.732657775128526,100.0
PICTURES/Test_set_easy/007Easy.jpg,0,False,82.09836065573771,17.901639344262296,6.139344262295082,100.0
PICTURES/Test_set_easy/007Easy.jpg,1,False,49.80030721966206,50.19969278033795,0.130568356374808,100.0
PICTURES/Test_set_easy/008Easy.jpg,0,False,30.497287522603976,69.50271247739602,19.68354430379747,100.0
PICTURES/Test_set_easy/008Easy.jpg,1,False,34.797875213829116,65.20212478617088,0.0,100.0
PICTURES/Test_set_easy/009Easy.jpg,0,False,72.2489476849068,27.751052315093204,0.09019843656043296,100.0
PICTURES/Test_set_easy/009Easy.jpg,1,False,58.18455831207976,41.81544168792024,0.0,100.0
PICTURES/Test_set_easy/010easy.jpg,0,False,24.449604403164773,75.55039559683523,0.0,100.0
PICTURES/Test_set_easy/010easy.jpg,1,False,48.08599489598639,51.914005104013604,0.0,100.0
PICTURES/Test_set_easy/011Easy.jpg,0,False,70.34972677595628,29.650273224043715,0.0,100.0
PICTURES/Test_set_easy/011Easy.jpg,1,False,66.64613489374808,33.353865106251924,0.0,100.0
PICTURES/Test_set_easy/012Easy.jpg,0,False,79.68702429519577,20.312975704804238,1.309139621262863,100.0
PICTURES/Test_set_easy/012Easy.jpg,1,False,91.49382716049382,8.506172839506172,0.7222222222222222,100.0
PICTURES/Test_set_easy/013Easy.jpg,0,False,78.73981488806265,21.260185111937346,5.577090420061704,100.0
PICTURES/Test_set_easy/013Easy.jpg,1,False,92.7098165249583,7.290183475041699,2.8924779301086208,100.0
PICTURES/Test_set_easy/014Easy.jpg,0,False,89.77330675443883,10.22669324556117,5.4239488201752355,100.0
PICTURES/Test_set_easy/014Easy.jpg,1,False,77.99731440629196,22.002685593708037,9.783234222136965,100.0
PICTURES/Test_set_easy/015Easy.jpg,0,False,94.93229788928713,5.0677021107128635,3.235762644364795,99.99999999999999
PICTURES/Test_set_easy/015Easy.jpg,1,False,94.6585031141138,5.341496885886203,12.382560962736196,100.0
PICTURES/Test_set_easy/016Easy.jpg,0,False,86.0328561060896,13.967143893910405,0.8840799630533747,100.0
PICTURES/Test_set_easy/016Easy.jpg,1,False,92.4008047758831,7.59919522411689,0.527721890563673,100.0
PICTURES/Test_set_easy/017Easy.jpg,0,False,97.12328767123287,2.8767123287671232,8.191780821917808,100.0
PICTURES/Test_set_easy/017Easy.jpg,1,False,96.97483374625115,3.025166253748859,7.171730342939106,100.00000000000001
PICTURES/Test_set_easy/018Easy.jpg,0,False,69.72333610753827,30.27666389246173,5.992282666263146,100.0
PICTURES/Test_set_easy/018Easy.jpg,1,False,70.03565477576909,29.964345224230915,0.3726730331643166,100.0
PICTURES/Test_set_easy/019Easy.jpg,0,False,58.85568976478067,41.14431023521933,24.634456452638272,100.0
PICTURES/Test_set_easy/019Easy.jpg,1,False,64.08444635932787,35.91555364067213,13.356311934510986,100.0
PICTURES/Test_set_easy/020Easy.jpg,0,False,89.45904173106646,10.54095826893354,2.650695517774343,100.0
PICTURES/Test_set_easy/020Easy.jpg,1,False,90.07364222154035,9.92635777845965,7.091899355630561,100.0
